,audio_filepath,txt_filepath,missing
4037,F1/Audio/inform_3364_36.wav,F1/Transcripts/inform_3364_36.txt,False
4038,F1/Audio/inform_1099_04.wav,F1/Transcripts/inform_1099_04.txt,False
4039,F1/Audio/inform_4623_16.wav,F1/Transcripts/inform_4623_16.txt,False
4040,F1/Audio/inform_2792_01.wav,F1/Transcripts/inform_2792_01.txt,False
4041,F1/Audio/inform_2721_14.wav,F1/Transcripts/inform_2721_14.txt,False
4042,F1/Audio/inform_1055_07.wav,F1/Transcripts/inform_1055_07.txt,False
4043,F1/Audio/inform_2031_15.wav,F1/Transcripts/inform_2031_15.txt,False
4044,F1/Audio/inform_3329_07.wav,F1/Transcripts/inform_3329_07.txt,False
4045,F1/Audio/inform_2070_18.wav,F1/Transcripts/inform_2070_18.txt,False
4046,F1/Audio/inform_855_22.wav,F1/Transcripts/inform_855_22.txt,False
4047,F1/Audio/inform_1960_072.wav,F1/Transcripts/inform_1960_072.txt,False
4048,F1/Audio/inform_1991_07.wav,F1/Transcripts/inform_1991_07.txt,False
4049,F1/Audio/inform_795_08.wav,F1/Transcripts/inform_795_08.txt,False
4050,F1/Audio/inform_2844_10.wav,F1/Transcripts/inform_2844_10.txt,False
4051,F1/Audio/inform_1544_13.wav,F1/Transcripts/inform_1544_13.txt,False
4052,F1/Audio/inform_2798_09.wav,F1/Transcripts/inform_2798_09.txt,False
4053,F1/Audio/inform_1130_09.wav,F1/Transcripts/inform_1130_09.txt,False
4054,F1/Audio/inform_2763_03.wav,F1/Transcripts/inform_2763_03.txt,False
4055,F1/Audio/inform_1535_5.wav,F1/Transcripts/inform_1535_5.txt,False
4056,F1/Audio/inform_1960_142.wav,F1/Transcripts/inform_1960_142.txt,False
4057,F1/Audio/inform_1512_037.wav,F1/Transcripts/inform_1512_037.txt,False
4058,F1/Audio/inform_2034_11.wav,F1/Transcripts/inform_2034_11.txt,False
4059,F1/Audio/inform_4101_031.wav,F1/Transcripts/inform_4101_031.txt,False
4060,F1/Audio/inform_2081_04.wav,F1/Transcripts/inform_2081_04.txt,False
4061,F1/Audio/inform_2082_12.wav,F1/Transcripts/inform_2082_12.txt,False
4062,F1/Audio/inform_3436_07.wav,F1/Transcripts/inform_3436_07.txt,False
4063,F1/Audio/inform_2799_09.wav,F1/Transcripts/inform_2799_09.txt,False
4064,F1/Audio/inform_3383_15.wav,F1/Transcripts/inform_3383_15.txt,False
4065,F1/Audio/inform_1980_08.wav,F1/Transcripts/inform_1980_08.txt,False
4066,F1/Audio/inform_2017_08.wav,F1/Transcripts/inform_2017_08.txt,False
4067,F1/Audio/inform_1537_12.wav,F1/Transcripts/inform_1537_12.txt,False
4068,F1/Audio/inform_1548_23.wav,F1/Transcripts/inform_1548_23.txt,False
4069,F1/Audio/inform_2062_03.wav,F1/Transcripts/inform_2062_03.txt,False
4070,F1/Audio/inform_2776_02.wav,F1/Transcripts/inform_2776_02.txt,False
4071,F1/Audio/inform_4142_094.wav,F1/Transcripts/inform_4142_094.txt,False
4072,F1/Audio/inform_1112_06.wav,F1/Transcripts/inform_1112_06.txt,False
4073,F1/Audio/inform_1112_04.wav,F1/Transcripts/inform_1112_04.txt,False
4074,F1/Audio/inform_3450_07.wav,F1/Transcripts/inform_3450_07.txt,False
4075,F1/Audio/inform_1163_105.wav,F1/Transcripts/inform_1163_105.txt,False
4076,F1/Audio/inform_1563_01.wav,F1/Transcripts/inform_1563_01.txt,False
4077,F1/Audio/inform_1056_22.wav,F1/Transcripts/inform_1056_22.txt,False
4078,F1/Audio/inform_2763_06.wav,F1/Transcripts/inform_2763_06.txt,False
4079,F1/Audio/inform_4086_00.wav,F1/Transcripts/inform_4086_00.txt,False
4080,F1/Audio/inform_2749_46.wav,F1/Transcripts/inform_2749_46.txt,False
4081,F1/Audio/inform_1546_16.wav,F1/Transcripts/inform_1546_16.txt,False
4082,F1/Audio/inform_856_09.wav,F1/Transcripts/inform_856_09.txt,False
4083,F1/Audio/inform_3414_09.wav,F1/Transcripts/inform_3414_09.txt,False
4084,F1/Audio/inform_1550_07.wav,F1/Transcripts/inform_1550_07.txt,False
4085,F1/Audio/inform_4512_07.wav,F1/Transcripts/inform_4512_07.txt,False
4086,F1/Audio/inform_2072_14.wav,F1/Transcripts/inform_2072_14.txt,False
4087,F1/Audio/inform_4094_10.wav,F1/Transcripts/inform_4094_10.txt,False
4088,F1/Audio/inform_672_09.wav,F1/Transcripts/inform_672_09.txt,False
4089,F1/Audio/inform_1622_06.wav,F1/Transcripts/inform_1622_06.txt,False
4090,F1/Audio/inform_1543_02.wav,F1/Transcripts/inform_1543_02.txt,False
4091,F1/Audio/inform_1071_02.wav,F1/Transcripts/inform_1071_02.txt,False
4092,F1/Audio/inform_1163_209.wav,F1/Transcripts/inform_1163_209.txt,False
4093,F1/Audio/inform_1645_20.wav,F1/Transcripts/inform_1645_20.txt,False
4094,F1/Audio/inform_4124_24.wav,F1/Transcripts/inform_4124_24.txt,False
4095,F1/Audio/inform_2739_07.wav,F1/Transcripts/inform_2739_07.txt,False
4096,F1/Audio/inform_4111_35.wav,F1/Transcripts/inform_4111_35.txt,False
4097,F1/Audio/inform_2791_03.wav,F1/Transcripts/inform_2791_03.txt,False
4098,F1/Audio/inform_2712_09.wav,F1/Transcripts/inform_2712_09.txt,False
4099,F1/Audio/inform_855_03.wav,F1/Transcripts/inform_855_03.txt,False
4100,F1/Audio/inform_818_39.wav,F1/Transcripts/inform_818_39.txt,False
4101,F1/Audio/inform_4621_42.wav,F1/Transcripts/inform_4621_42.txt,False
4102,F1/Audio/inform_3342_03.wav,F1/Transcripts/inform_3342_03.txt,False
4103,F1/Audio/inform_1586_04.wav,F1/Transcripts/inform_1586_04.txt,False
4104,F1/Audio/inform_2816_05.wav,F1/Transcripts/inform_2816_05.txt,False
4105,F1/Audio/inform_2821_10.wav,F1/Transcripts/inform_2821_10.txt,False
4106,F1/Audio/inform_3440_00.wav,F1/Transcripts/inform_3440_00.txt,False
4107,F1/Audio/inform_2726_10.wav,F1/Transcripts/inform_2726_10.txt,False
4108,F1/Audio/inform_2818_10.wav,F1/Transcripts/inform_2818_10.txt,False
4109,F1/Audio/inform_3375_50.wav,F1/Transcripts/inform_3375_50.txt,False
4110,F1/Audio/inform_1102_07.wav,F1/Transcripts/inform_1102_07.txt,False
4111,F1/Audio/inform_4640_03.wav,F1/Transcripts/inform_4640_03.txt,False
4112,F1/Audio/inform_1636_09.wav,F1/Transcripts/inform_1636_09.txt,False
4113,F1/Audio/inform_2823_12.wav,F1/Transcripts/inform_2823_12.txt,False
4114,F1/Audio/inform_1610_18.wav,F1/Transcripts/inform_1610_18.txt,False
4115,F1/Audio/inform_3336_17.wav,F1/Transcripts/inform_3336_17.txt,False
4116,F1/Audio/inform_1614_077.wav,F1/Transcripts/inform_1614_077.txt,False
4117,F1/Audio/inform_4134_06.wav,F1/Transcripts/inform_4134_06.txt,False
4118,F1/Audio/inform_1104_09.wav,F1/Transcripts/inform_1104_09.txt,False
4119,F1/Audio/inform_2092_12.wav,F1/Transcripts/inform_2092_12.txt,False
4120,F1/Audio/inform_774_16.wav,F1/Transcripts/inform_774_16.txt,False
4121,F1/Audio/inform_2023_00.wav,F1/Transcripts/inform_2023_00.txt,False
4122,F1/Audio/inform_1970_09.wav,F1/Transcripts/inform_1970_09.txt,False
4123,F1/Audio/inform_767_09.wav,F1/Transcripts/inform_767_09.txt,False
4124,F1/Audio/inform_775_03.wav,F1/Transcripts/inform_775_03.txt,False
4125,F1/Audio/inform_1638_10.wav,F1/Transcripts/inform_1638_10.txt,False
4126,F1/Audio/inform_3323_04.wav,F1/Transcripts/inform_3323_04.txt,False
4127,F1/Audio/inform_612_28.wav,F1/Transcripts/inform_612_28.txt,False
4128,F1/Audio/inform_2813_13.wav,F1/Transcripts/inform_2813_13.txt,False
4129,F1/Audio/inform_4108_13.wav,F1/Transcripts/inform_4108_13.txt,False
4130,F1/Audio/inform_670_11.wav,F1/Transcripts/inform_670_11.txt,False
4131,F1/Audio/inform_1512_096.wav,F1/Transcripts/inform_1512_096.txt,False
4132,F1/Audio/inform_800_05.wav,F1/Transcripts/inform_800_05.txt,False
4133,F1/Audio/inform_4633_13.wav,F1/Transcripts/inform_4633_13.txt,False
4134,F1/Audio/inform_869_01.wav,F1/Transcripts/inform_869_01.txt,False
4135,F1/Audio/inform_1115_06.wav,F1/Transcripts/inform_1115_06.txt,False
4136,F1/Audio/inform_4522_05.wav,F1/Transcripts/inform_4522_05.txt,False
4137,F1/Audio/inform_1163_061.wav,F1/Transcripts/inform_1163_061.txt,False
4138,F1/Audio/inform_841_03.wav,F1/Transcripts/inform_841_03.txt,False
4139,F1/Audio/inform_2789_22.wav,F1/Transcripts/inform_2789_22.txt,False
4140,F1/Audio/inform_4102_00.wav,F1/Transcripts/inform_4102_00.txt,False
4141,F1/Audio/inform_3413_08.wav,F1/Transcripts/inform_3413_08.txt,False
4142,F1/Audio/inform_845_5.wav,F1/Transcripts/inform_845_5.txt,False
4143,F1/Audio/inform_4104_03.wav,F1/Transcripts/inform_4104_03.txt,False
4144,F1/Audio/inform_3326_10.wav,F1/Transcripts/inform_3326_10.txt,False
4145,F1/Audio/inform_762_34.wav,F1/Transcripts/inform_762_34.txt,False
4146,F1/Audio/inform_3434_04.wav,F1/Transcripts/inform_3434_04.txt,False
4147,F1/Audio/inform_3385_00.wav,F1/Transcripts/inform_3385_00.txt,False
4148,F1/Audio/inform_3372_22.wav,F1/Transcripts/inform_3372_22.txt,False
4149,F1/Audio/inform_2729_02.wav,F1/Transcripts/inform_2729_02.txt,False
4150,F1/Audio/inform_1992_00.wav,F1/Transcripts/inform_1992_00.txt,False
4151,F1/Audio/inform_2834_27.wav,F1/Transcripts/inform_2834_27.txt,False
4152,F1/Audio/inform_3356_01.wav,F1/Transcripts/inform_3356_01.txt,False
4153,F1/Audio/inform_713_02.wav,F1/Transcripts/inform_713_02.txt,False
4154,F1/Audio/inform_4625_09.wav,F1/Transcripts/inform_4625_09.txt,False
4155,F1/Audio/inform_3424_04.wav,F1/Transcripts/inform_3424_04.txt,False
4156,F1/Audio/inform_2732_02.wav,F1/Transcripts/inform_2732_02.txt,False
4157,F1/Audio/inform_1614_042.wav,F1/Transcripts/inform_1614_042.txt,False
4158,F1/Audio/inform_837_01.wav,F1/Transcripts/inform_837_01.txt,False
4159,F1/Audio/inform_2743_07.wav,F1/Transcripts/inform_2743_07.txt,False
4160,F1/Audio/inform_1077_09.wav,F1/Transcripts/inform_1077_09.txt,False
4161,F1/Audio/inform_764_66.wav,F1/Transcripts/inform_764_66.txt,False
4162,F1/Audio/inform_3324_05.wav,F1/Transcripts/inform_3324_05.txt,False
4163,F1/Audio/inform_1642_19.wav,F1/Transcripts/inform_1642_19.txt,False
4164,F1/Audio/inform_2834_14.wav,F1/Transcripts/inform_2834_14.txt,False
4165,F1/Audio/inform_638_03.wav,F1/Transcripts/inform_638_03.txt,False
4166,F1/Audio/inform_1137_17.wav,F1/Transcripts/inform_1137_17.txt,False
4167,F1/Audio/inform_1561_09.wav,F1/Transcripts/inform_1561_09.txt,False
4168,F1/Audio/inform_2762_08.wav,F1/Transcripts/inform_2762_08.txt,False
4169,F1/Audio/inform_2740_04.wav,F1/Transcripts/inform_2740_04.txt,False
4170,F1/Audio/inform_816_32.wav,F1/Transcripts/inform_816_32.txt,False
4171,F1/Audio/inform_1614_057.wav,F1/Transcripts/inform_1614_057.txt,False
4172,F1/Audio/inform_1549_05.wav,F1/Transcripts/inform_1549_05.txt,False
4173,F1/Audio/inform_670_10.wav,F1/Transcripts/inform_670_10.txt,False
4174,F1/Audio/inform_1134_15.wav,F1/Transcripts/inform_1134_15.txt,False
4175,F1/Audio/inform_3390_00.wav,F1/Transcripts/inform_3390_00.txt,False
4176,F1/Audio/inform_1573_06.wav,F1/Transcripts/inform_1573_06.txt,False
4177,F1/Audio/inform_2068_25.wav,F1/Transcripts/inform_2068_25.txt,False
4178,F1/Audio/inform_3324_15.wav,F1/Transcripts/inform_3324_15.txt,False
4179,F1/Audio/inform_1554_06.wav,F1/Transcripts/inform_1554_06.txt,False
4180,F1/Audio/inform_2734_11.wav,F1/Transcripts/inform_2734_11.txt,False
4181,F1/Audio/inform_2748_00.wav,F1/Transcripts/inform_2748_00.txt,False
4182,F1/Audio/inform_818_16.wav,F1/Transcripts/inform_818_16.txt,False
4183,F1/Audio/inform_4635_06.wav,F1/Transcripts/inform_4635_06.txt,False
4184,F1/Audio/inform_2730_04.wav,F1/Transcripts/inform_2730_04.txt,False
4185,F1/Audio/inform_1131_11.wav,F1/Transcripts/inform_1131_11.txt,False
4186,F1/Audio/inform_1100_17.wav,F1/Transcripts/inform_1100_17.txt,False
4187,F1/Audio/inform_1546_01.wav,F1/Transcripts/inform_1546_01.txt,False
4188,F1/Audio/inform_3441_10.wav,F1/Transcripts/inform_3441_10.txt,False
4189,F1/Audio/inform_1092_28.wav,F1/Transcripts/inform_1092_28.txt,False
4190,F1/Audio/inform_617_08.wav,F1/Transcripts/inform_617_08.txt,False
4191,F1/Audio/inform_1587_03.wav,F1/Transcripts/inform_1587_03.txt,False
4192,F1/Audio/inform_2703_07.wav,F1/Transcripts/inform_2703_07.txt,False
4193,F1/Audio/inform_4131_13.wav,F1/Transcripts/inform_4131_13.txt,False
4194,F1/Audio/inform_2088_11.wav,F1/Transcripts/inform_2088_11.txt,False
4195,F1/Audio/inform_3368_14.wav,F1/Transcripts/inform_3368_14.txt,False
4196,F1/Audio/inform_788_05.wav,F1/Transcripts/inform_788_05.txt,False
4197,F1/Audio/inform_1566_05.wav,F1/Transcripts/inform_1566_05.txt,False
4198,F1/Audio/inform_4639_11.wav,F1/Transcripts/inform_4639_11.txt,False
4199,F1/Audio/inform_768_05.wav,F1/Transcripts/inform_768_05.txt,False
4200,F1/Audio/inform_1603_05.wav,F1/Transcripts/inform_1603_05.txt,False
4201,F1/Audio/inform_1551_05.wav,F1/Transcripts/inform_1551_05.txt,False
4202,F1/Audio/inform_2720_24.wav,F1/Transcripts/inform_2720_24.txt,False
4203,F1/Audio/inform_1997_09.wav,F1/Transcripts/inform_1997_09.txt,False
4204,F1/Audio/inform_2794_57.wav,F1/Transcripts/inform_2794_57.txt,False
4205,F1/Audio/inform_1614_090.wav,F1/Transcripts/inform_1614_090.txt,False
4206,F1/Audio/inform_3402_08.wav,F1/Transcripts/inform_3402_08.txt,False
4207,F1/Audio/inform_3434_01.wav,F1/Transcripts/inform_3434_01.txt,False
4208,F1/Audio/inform_1528_00.wav,F1/Transcripts/inform_1528_00.txt,False
4209,F1/Audio/inform_2071_11.wav,F1/Transcripts/inform_2071_11.txt,False
4210,F1/Audio/inform_2747_09.wav,F1/Transcripts/inform_2747_09.txt,False
4211,F1/Audio/inform_1098_12.wav,F1/Transcripts/inform_1098_12.txt,False
4212,F1/Audio/inform_4621_09.wav,F1/Transcripts/inform_4621_09.txt,False
4213,F1/Audio/inform_4516_07.wav,F1/Transcripts/inform_4516_07.txt,False
4214,F1/Audio/inform_797_01.wav,F1/Transcripts/inform_797_01.txt,False
4215,F1/Audio/inform_4102_07.wav,F1/Transcripts/inform_4102_07.txt,False
4216,F1/Audio/inform_4106_09.wav,F1/Transcripts/inform_4106_09.txt,False
4217,F1/Audio/inform_856_16.wav,F1/Transcripts/inform_856_16.txt,False
4218,F1/Audio/inform_3352_04.wav,F1/Transcripts/inform_3352_04.txt,False
4219,F1/Audio/inform_2749_30.wav,F1/Transcripts/inform_2749_30.txt,False
4220,F1/Audio/inform_4142_064.wav,F1/Transcripts/inform_4142_064.txt,False
4221,F1/Audio/inform_620_01.wav,F1/Transcripts/inform_620_01.txt,False
4222,F1/Audio/inform_674_13.wav,F1/Transcripts/inform_674_13.txt,False
4223,F1/Audio/inform_792_06.wav,F1/Transcripts/inform_792_06.txt,False
4224,F1/Audio/inform_1960_100.wav,F1/Transcripts/inform_1960_100.txt,False
4225,F1/Audio/inform_1555_01.wav,F1/Transcripts/inform_1555_01.txt,False
4226,F1/Audio/inform_4125_01.wav,F1/Transcripts/inform_4125_01.txt,False
4227,F1/Audio/inform_4125_12.wav,F1/Transcripts/inform_4125_12.txt,False
4228,F1/Audio/inform_2091_06.wav,F1/Transcripts/inform_2091_06.txt,False
4229,F1/Audio/inform_2035_03.wav,F1/Transcripts/inform_2035_03.txt,False
4230,F1/Audio/inform_4129_00.wav,F1/Transcripts/inform_4129_00.txt,False
4231,F1/Audio/inform_3408_05.wav,F1/Transcripts/inform_3408_05.txt,False
4232,F1/Audio/inform_1574_11.wav,F1/Transcripts/inform_1574_11.txt,False
4233,F1/Audio/inform_1068_11.wav,F1/Transcripts/inform_1068_11.txt,False
4234,F1/Audio/inform_2701_10.wav,F1/Transcripts/inform_2701_10.txt,False
4235,F1/Audio/inform_2016_01.wav,F1/Transcripts/inform_2016_01.txt,False
4236,F1/Audio/inform_602_69.wav,F1/Transcripts/inform_602_69.txt,False
4237,F1/Audio/inform_2728_0.wav,F1/Transcripts/inform_2728_0.txt,False
4238,F1/Audio/inform_602_76.wav,F1/Transcripts/inform_602_76.txt,False
4239,F1/Audio/inform_2819_05.wav,F1/Transcripts/inform_2819_05.txt,False
4240,F1/Audio/inform_1547_01.wav,F1/Transcripts/inform_1547_01.txt,False
4241,F1/Audio/inform_1145_19.wav,F1/Transcripts/inform_1145_19.txt,False
4242,F1/Audio/inform_3383_12.wav,F1/Transcripts/inform_3383_12.txt,False
4243,F1/Audio/inform_2032_07.wav,F1/Transcripts/inform_2032_07.txt,False
4244,F1/Audio/inform_1631_08.wav,F1/Transcripts/inform_1631_08.txt,False
4245,F1/Audio/inform_2038_4.wav,F1/Transcripts/inform_2038_4.txt,False
4246,F1/Audio/inform_3434_11.wav,F1/Transcripts/inform_3434_11.txt,False
4247,F1/Audio/inform_4129_02.wav,F1/Transcripts/inform_4129_02.txt,False
4248,F1/Audio/inform_890_5.wav,F1/Transcripts/inform_890_5.txt,False
4249,F1/Audio/inform_1649_6.wav,F1/Transcripts/inform_1649_6.txt,False
4250,F1/Audio/inform_3424_19.wav,F1/Transcripts/inform_3424_19.txt,False
4251,F1/Audio/inform_3389_7.wav,F1/Transcripts/inform_3389_7.txt,False
4252,F1/Audio/inform_1988_03.wav,F1/Transcripts/inform_1988_03.txt,False
4253,F1/Audio/inform_2788_09.wav,F1/Transcripts/inform_2788_09.txt,False
4254,F1/Audio/inform_2012_09.wav,F1/Transcripts/inform_2012_09.txt,False
4255,F1/Audio/inform_821_16.wav,F1/Transcripts/inform_821_16.txt,False
4256,F1/Audio/inform_622_18.wav,F1/Transcripts/inform_622_18.txt,False
4257,F1/Audio/inform_1603_00.wav,F1/Transcripts/inform_1603_00.txt,False
4258,F1/Audio/inform_1080_16.wav,F1/Transcripts/inform_1080_16.txt,False
4259,F1/Audio/inform_1960_165.wav,F1/Transcripts/inform_1960_165.txt,False
4260,F1/Audio/inform_676_31.wav,F1/Transcripts/inform_676_31.txt,False
4261,F1/Audio/inform_2793_08.wav,F1/Transcripts/inform_2793_08.txt,False
4262,F1/Audio/inform_830_11.wav,F1/Transcripts/inform_830_11.txt,False
4263,F1/Audio/inform_1614_118.wav,F1/Transcripts/inform_1614_118.txt,False
4264,F1/Audio/inform_1960_003.wav,F1/Transcripts/inform_1960_003.txt,False
4265,F1/Audio/inform_622_13.wav,F1/Transcripts/inform_622_13.txt,False
4266,F1/Audio/inform_1536_07.wav,F1/Transcripts/inform_1536_07.txt,False
4267,F1/Audio/inform_4130_8.wav,F1/Transcripts/inform_4130_8.txt,False
4268,F1/Audio/inform_2732_05.wav,F1/Transcripts/inform_2732_05.txt,False
4269,F1/Audio/inform_1163_149.wav,F1/Transcripts/inform_1163_149.txt,False
4270,F1/Audio/inform_4530_039.wav,F1/Transcripts/inform_4530_039.txt,False
4271,F1/Audio/inform_3359_06.wav,F1/Transcripts/inform_3359_06.txt,False
4272,F1/Audio/inform_846_09.wav,F1/Transcripts/inform_846_09.txt,False
4273,F1/Audio/inform_1052_11.wav,F1/Transcripts/inform_1052_11.txt,False
4274,F1/Audio/inform_1624_00.wav,F1/Transcripts/inform_1624_00.txt,False
4275,F1/Audio/inform_2759_07.wav,F1/Transcripts/inform_2759_07.txt,False
4276,F1/Audio/inform_1163_198.wav,F1/Transcripts/inform_1163_198.txt,False
4277,F1/Audio/inform_861_07.wav,F1/Transcripts/inform_861_07.txt,False
4278,F1/Audio/inform_3326_13.wav,F1/Transcripts/inform_3326_13.txt,False
4279,F1/Audio/inform_852_27.wav,F1/Transcripts/inform_852_27.txt,False
4280,F1/Audio/inform_1999_07.wav,F1/Transcripts/inform_1999_07.txt,False
4281,F1/Audio/inform_889_05.wav,F1/Transcripts/inform_889_05.txt,False
4282,F1/Audio/inform_3311_03.wav,F1/Transcripts/inform_3311_03.txt,False
4283,F1/Audio/inform_3359_01.wav,F1/Transcripts/inform_3359_01.txt,False
4284,F1/Audio/inform_2834_29.wav,F1/Transcripts/inform_2834_29.txt,False
4285,F1/Audio/inform_2031_04.wav,F1/Transcripts/inform_2031_04.txt,False
4286,F1/Audio/inform_4853_24.wav,F1/Transcripts/inform_4853_24.txt,False
4287,F1/Audio/inform_1556_08.wav,F1/Transcripts/inform_1556_08.txt,False
4288,F1/Audio/inform_1505_00.wav,F1/Transcripts/inform_1505_00.txt,False
4289,F1/Audio/inform_2782_00.wav,F1/Transcripts/inform_2782_00.txt,False
4290,F1/Audio/inform_3448_02.wav,F1/Transcripts/inform_3448_02.txt,False
4291,F1/Audio/inform_822_07.wav,F1/Transcripts/inform_822_07.txt,False
4292,F1/Audio/inform_2736_10.wav,F1/Transcripts/inform_2736_10.txt,False
4293,F1/Audio/inform_4108_16.wav,F1/Transcripts/inform_4108_16.txt,False
4294,F1/Audio/inform_1627_09.wav,F1/Transcripts/inform_1627_09.txt,False
4295,F1/Audio/inform_722_03.wav,F1/Transcripts/inform_722_03.txt,False
4296,F1/Audio/inform_1546_08.wav,F1/Transcripts/inform_1546_08.txt,False
4297,F1/Audio/inform_4511_01.wav,F1/Transcripts/inform_4511_01.txt,False
4298,F1/Audio/inform_607_09.wav,F1/Transcripts/inform_607_09.txt,False
4299,F1/Audio/inform_853_14.wav,F1/Transcripts/inform_853_14.txt,False
4300,F1/Audio/inform_4101_109.wav,F1/Transcripts/inform_4101_109.txt,False
4301,F1/Audio/inform_4105_06.wav,F1/Transcripts/inform_4105_06.txt,False
4302,F1/Audio/inform_2010_16.wav,F1/Transcripts/inform_2010_16.txt,False
4303,F1/Audio/inform_772_00.wav,F1/Transcripts/inform_772_00.txt,False
4304,F1/Audio/inform_4526_5.wav,F1/Transcripts/inform_4526_5.txt,False
4305,F1/Audio/inform_1141_05.wav,F1/Transcripts/inform_1141_05.txt,False
4306,F1/Audio/inform_4529_13.wav,F1/Transcripts/inform_4529_13.txt,False
4307,F1/Audio/inform_3371_15.wav,F1/Transcripts/inform_3371_15.txt,False
4308,F1/Audio/inform_777_05.wav,F1/Transcripts/inform_777_05.txt,False
4309,F1/Audio/inform_2767_06.wav,F1/Transcripts/inform_2767_06.txt,False
4310,F1/Audio/inform_2773_10.wav,F1/Transcripts/inform_2773_10.txt,False
4311,F1/Audio/inform_1125_24.wav,F1/Transcripts/inform_1125_24.txt,False
4312,F1/Audio/inform_2087_14.wav,F1/Transcripts/inform_2087_14.txt,False
4313,F1/Audio/inform_1556_12.wav,F1/Transcripts/inform_1556_12.txt,False
4314,F1/Audio/inform_4085_08.wav,F1/Transcripts/inform_4085_08.txt,False
4315,F1/Audio/inform_615_06.wav,F1/Transcripts/inform_615_06.txt,False
4316,F1/Audio/inform_2820_10.wav,F1/Transcripts/inform_2820_10.txt,False
4317,F1/Audio/inform_765_14.wav,F1/Transcripts/inform_765_14.txt,False
4318,F1/Audio/inform_840_00.wav,F1/Transcripts/inform_840_00.txt,False
4319,F1/Audio/inform_2802_05.wav,F1/Transcripts/inform_2802_05.txt,False
4320,F1/Audio/inform_1628_05.wav,F1/Transcripts/inform_1628_05.txt,False
4321,F1/Audio/inform_4527_01.wav,F1/Transcripts/inform_4527_01.txt,False
4322,F1/Audio/inform_4513_06.wav,F1/Transcripts/inform_4513_06.txt,False
4323,F1/Audio/inform_1114_07.wav,F1/Transcripts/inform_1114_07.txt,False
4324,F1/Audio/inform_2774_09.wav,F1/Transcripts/inform_2774_09.txt,False
4325,F1/Audio/inform_1990_04.wav,F1/Transcripts/inform_1990_04.txt,False
4326,F1/Audio/inform_646_03.wav,F1/Transcripts/inform_646_03.txt,False
4327,F1/Audio/inform_1511_33.wav,F1/Transcripts/inform_1511_33.txt,False
4328,F1/Audio/inform_892_12.wav,F1/Transcripts/inform_892_12.txt,False
4329,F1/Audio/inform_4101_015.wav,F1/Transcripts/inform_4101_015.txt,False
4330,F1/Audio/inform_2741_3.wav,F1/Transcripts/inform_2741_3.txt,False
4331,F1/Audio/inform_1963_19.wav,F1/Transcripts/inform_1963_19.txt,False
4332,F1/Audio/inform_2777_04.wav,F1/Transcripts/inform_2777_04.txt,False
4333,F1/Audio/inform_831_02.wav,F1/Transcripts/inform_831_02.txt,False
4334,F1/Audio/inform_1056_04.wav,F1/Transcripts/inform_1056_04.txt,False
4335,F1/Audio/inform_1147_02.wav,F1/Transcripts/inform_1147_02.txt,False
4336,F1/Audio/inform_4089_07.wav,F1/Transcripts/inform_4089_07.txt,False
4337,F1/Audio/inform_1965_07.wav,F1/Transcripts/inform_1965_07.txt,False
4338,F1/Audio/inform_2030_53.wav,F1/Transcripts/inform_2030_53.txt,False
4339,F1/Audio/inform_663_03.wav,F1/Transcripts/inform_663_03.txt,False
4340,F1/Audio/inform_1519_02.wav,F1/Transcripts/inform_1519_02.txt,False
4341,F1/Audio/inform_2813_36.wav,F1/Transcripts/inform_2813_36.txt,False
4342,F1/Audio/inform_4521_21.wav,F1/Transcripts/inform_4521_21.txt,False
4343,F1/Audio/inform_4638_00.wav,F1/Transcripts/inform_4638_00.txt,False
4344,F1/Audio/inform_662_27.wav,F1/Transcripts/inform_662_27.txt,False
4345,F1/Audio/inform_882_17.wav,F1/Transcripts/inform_882_17.txt,False
4346,F1/Audio/inform_4630_04.wav,F1/Transcripts/inform_4630_04.txt,False
4347,F1/Audio/inform_4099_07.wav,F1/Transcripts/inform_4099_07.txt,False
4348,F1/Audio/inform_3327_12.wav,F1/Transcripts/inform_3327_12.txt,False
4349,F1/Audio/inform_1977_17.wav,F1/Transcripts/inform_1977_17.txt,False
4350,F1/Audio/inform_1522_07.wav,F1/Transcripts/inform_1522_07.txt,False
4351,F1/Audio/inform_779_13.wav,F1/Transcripts/inform_779_13.txt,False
4352,F1/Audio/inform_773_28.wav,F1/Transcripts/inform_773_28.txt,False
4353,F1/Audio/inform_2067_02.wav,F1/Transcripts/inform_2067_02.txt,False
4354,F1/Audio/inform_3358_09.wav,F1/Transcripts/inform_3358_09.txt,False
4355,F1/Audio/inform_867_10.wav,F1/Transcripts/inform_867_10.txt,False
4356,F1/Audio/inform_2050_14.wav,F1/Transcripts/inform_2050_14.txt,False
4357,F1/Audio/inform_1057_02.wav,F1/Transcripts/inform_1057_02.txt,False
4358,F1/Audio/inform_1614_144.wav,F1/Transcripts/inform_1614_144.txt,False
4359,F1/Audio/inform_1163_102.wav,F1/Transcripts/inform_1163_102.txt,False
4360,F1/Audio/inform_1997_04.wav,F1/Transcripts/inform_1997_04.txt,False
4361,F1/Audio/inform_3358_00.wav,F1/Transcripts/inform_3358_00.txt,False
4362,F1/Audio/inform_806_00.wav,F1/Transcripts/inform_806_00.txt,False
4363,F1/Audio/inform_1565_02.wav,F1/Transcripts/inform_1565_02.txt,False
4364,F1/Audio/inform_1163_207.wav,F1/Transcripts/inform_1163_207.txt,False
